,movie_id,title,release_date,video_release_date,imdb_url,genre_unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year,genre,all_genres,rating count,rating mean
852,852,Braindead (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Braindead%20(1992),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1992,Horror,Comedy-Horror,14,3.857142857142857
853,853,Bad Taste (1987),01-Jan-1987,,http://us.imdb.com/M/title-exact?Bad%20Taste%20(1987),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1987,Horror,Comedy-Horror,16,3.375
854,854,Diva (1981),01-Jan-1981,,http://us.imdb.com/M/title-exact?Diva%20(1981),0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1981,Drama,Action-Drama-Mystery-Romance-Thriller,66,3.727272727272727
855,855,Night on Earth (1991),01-Jan-1991,,http://us.imdb.com/M/title-exact?Night%20on%20Earth%20(1991),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,Drama,Comedy-Drama,36,3.8333333333333335
856,856,Paris Was a Woman (1995),08-Nov-1996,,http://us.imdb.com/M/title-exact?Paris%20Was%20a%20Woman%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,Documentary,Documentary,1,3.0
857,857,Amityville: Dollhouse (1996),01-Jan-1996,,http://us.imdb.com/M/title-exact?Amityville:%20Dollhouse%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1996,Horror,Horror,3,1.0
858,858,April Fool's Day (1986),01-Jan-1986,,http://us.imdb.com/M/title-exact?April%20Fool's%20Day%20(1986),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1986,Horror,Comedy-Horror,15,2.6666666666666665
859,859,"Believers, The (1987)",01-Jan-1987,,"http://us.imdb.com/M/title-exact?Believers,%20The%20(1987)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1987,Thriller,Horror-Thriller,16,2.25
860,860,Nosferatu a Venezia (1986),01-Jan-1986,,http://us.imdb.com/M/title-exact?Nosferatu%20a%20Venezia%20(1986),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1986,Horror,Horror,3,2.3333333333333335
861,861,Jingle All the Way (1996),22-Nov-1996,,http://us.imdb.com/M/title-exact?Jingle%20All%20the%20Way%20(1996),0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Adventure,Adventure-Children-Comedy,18,2.111111111111111
862,862,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",08-Nov-1996,,"http://us.imdb.com/M/title-exact?Giardino%20dei%20Finzi-Contini,%20Il%20(1970)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,24,3.9166666666666665
863,863,My Fellow Americans (1996),20-Dec-1996,,http://us.imdb.com/M/title-exact?My%20Fellow%20Americans%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Comedy,Comedy,86,3.1627906976744184
864,864,"Ice Storm, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Drama,Drama,21,3.4761904761904763
865,865,Michael (1996),25-Dec-1996,,http://us.imdb.com/M/title-exact?Michael%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,Comedy,Comedy-Romance,119,3.319327731092437
866,866,"Whole Wide World, The (1996)",25-Dec-1996,,"http://us.imdb.com/M/title-exact?Whole%20Wide%20World,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,6,4.0
867,867,Hearts and Minds (1996),10-Jan-1997,,http://us.imdb.com/M/title-exact?Hearts%20and%20Minds%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Drama,Drama,5,3.8
868,868,Fools Rush In (1997),14-Feb-1997,,http://us.imdb.com/M/title-exact?Fools%20Rush%20In%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,Comedy,Comedy-Romance,24,3.0
869,869,Touch (1997),14-Feb-1997,,http://us.imdb.com/M/title-exact?Touch%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,Romance,Romance,9,2.7777777777777777
870,870,Vegas Vacation (1997),14-Feb-1997,,http://us.imdb.com/M/title-exact?Vegas%20Vacation%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,Comedy,Comedy,75,2.4
871,871,Love Jones (1997),14-Mar-1997,,http://us.imdb.com/M/title-exact?Love%20Jones%20(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,Romance,Romance,42,3.0952380952380953
872,872,Picture Perfect (1997),01-Aug-1997,,http://us.imdb.com/M/title-exact?Picture+Perfect+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,Comedy,Comedy-Romance,81,2.962962962962963
873,873,Career Girls (1997),08-Aug-1997,,http://us.imdb.com/M/title-exact?Career+Girls+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Drama,Drama,39,3.2564102564102564
874,874,She's So Lovely (1997),22-Aug-1997,,http://us.imdb.com/M/title-exact?She%27s+So+Lovely+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,Romance,Drama-Romance,53,2.7358490566037736
875,875,Money Talks (1997),22-Aug-1997,,http://us.imdb.com/M/title-exact?Money+Talks+(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,Comedy,Action-Comedy,47,2.702127659574468
876,876,Excess Baggage (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Excess+Baggage+(1997),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,Romance,Adventure-Romance,52,2.5384615384615383
877,877,That Darn Cat! (1997),14-Feb-1997,,http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997),0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1997,Mystery,Children-Comedy-Mystery,33,2.515151515151515
878,878,"Peacemaker, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Peacemaker%2C+The+(1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1997,Thriller,Action-Thriller-War,136,3.2720588235294117
879,879,Soul Food (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Soul+Food+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Drama,Drama,59,3.169491525423729
880,880,Money Talks (1997),22-Aug-1997,,http://us.imdb.com/M/title-exact?Money+Talks+(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,Comedy,Action-Comedy,45,2.933333333333333
881,881,Washington Square (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Washington+Square+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Drama,Drama,34,3.2941176470588234
882,882,Telling Lies in America (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Telling+Lies+in+America+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Drama,Drama,13,3.230769230769231
883,883,Year of the Horse (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Year+of+the+Horse+(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997,Documentary,Documentary,7,3.2857142857142856
884,884,Phantoms (1998),01-Jan-1998,,http://us.imdb.com/M/title-exact?Phantoms+(1998),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1998,Horror,Horror,13,2.230769230769231
885,885,"Life Less Ordinary, A (1997)",01-Jan-1997,,"http://us.imdb.com/M/title-exact?Life+Less+Ordinary,+A+(1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1997,Thriller,Romance-Thriller,53,3.0754716981132075
886,886,Eve's Bayou (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Eve's+Bayou+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Drama,Drama,64,3.609375
887,887,One Night Stand (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?One+Night+Stand+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Drama,Drama,15,3.466666666666667
888,888,"Tango Lesson, The (1997)",01-Jan-1997,,"http://us.imdb.com/M/title-exact?Tango+Lesson,+The+(1997)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,Romance,Romance,13,3.3846153846153846
889,889,Mortal Kombat: Annihilation (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Mortal+Kombat%3A+Annihilation+(1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,Action,Action-Adventure,43,1.9534883720930232
890,890,Bent (1997),18-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-118698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997,War,Drama-War,6,2.6666666666666665
891,891,Flubber (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119137,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,Fantasy,Children-Comedy-Fantasy,53,2.7547169811320753
892,892,For Richer or Poorer (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,Comedy,Comedy,14,2.4285714285714284
893,893,Home Alone 3 (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119303,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,Comedy,Children-Comedy,19,1.894736842105263
894,894,Scream 2 (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-120082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1997,Horror,Horror-Thriller,106,3.2169811320754715
895,895,"Sweet Hereafter, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Sweet+Hereafter%2C+The+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Drama,Drama,44,3.772727272727273
896,896,Time Tracers (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?imdb-title-128755,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995,Adventure,Action-Adventure-Sci-Fi,2,1.5
897,897,"Postman, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-119925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Drama,Drama,58,3.2241379310344827
898,898,"Winter Guest, The (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-120521,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Drama,Drama,9,3.4444444444444446
899,899,Kundun (1997),25-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Drama,Drama,42,3.6904761904761907
900,900,Mr. Magoo (1997),25-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,Comedy,Comedy,12,1.9166666666666667
901,901,"Big Lebowski, The (1998)",26-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-118715,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1997,Mystery,Comedy-Crime-Mystery-Thriller,42,3.8333333333333335
902,902,Afterglow (1997),26-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-118566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,Romance,Drama-Romance,18,3.111111111111111
903,903,Ma vie en rose (My Life in Pink) (1997),26-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119590,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Comedy,Comedy-Drama,20,3.45
904,904,Great Expectations (1998),01-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-119223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1998,Romance,Drama-Romance,27,3.2222222222222223
905,905,Oscar & Lucinda (1997),31-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,Romance,Drama-Romance,21,3.1904761904761907
906,906,Vermin (1998),01-Jan-1997,,http://us.imdb.com/M/title-exact?imdb-title-120881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,Comedy,Comedy,2,2.0
907,907,Half Baked (1998),16-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-120693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,Comedy,Comedy,20,2.5
908,908,Dangerous Beauty (1998),23-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-118892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,Drama,Drama,13,3.769230769230769
909,909,Nil By Mouth (1997),06-Feb-1998,,http://us.imdb.com/Title?Nil+By+Mouth+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,Drama,Drama,4,2.0
910,910,Twilight (1998),30-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-119594,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1998,Crime,Crime-Drama,4,2.5
911,911,U.S. Marshalls (1998),10-Mar-1998,,http://us.imdb.com/Title?U.S.+Marshals+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1998,Action,Action-Thriller,9,3.0
912,912,Love and Death on Long Island (1997),10-Mar-1998,,http://us.imdb.com/Title?Love+and+Death+on+Long+Island+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1998,Comedy,Comedy,2,2.5
913,913,Wild Things (1998),14-Mar-1998,,http://us.imdb.com/Title?Wild+Things+(1998),0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1998,Drama,Crime-Drama-Mystery-Thriller,11,2.727272727272727
914,914,Primary Colors (1998),20-Mar-1998,,http://us.imdb.com/Title?Primary+Colors+(1998),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,Drama,Drama,13,3.923076923076923
915,915,Lost in Space (1998),27-Mar-1998,,http://us.imdb.com/Title?Lost+in+Space+(1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1998,Sci-Fi,Action-Sci-Fi-Thriller,18,3.1666666666666665
916,916,Mercury Rising (1998),27-Mar-1998,,http://us.imdb.com/Title?Mercury+Rising+(1998),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1998,Drama,Action-Drama-Thriller,7,3.4285714285714284
917,917,City of Angels (1998),03-Apr-1998,,http://us.imdb.com/Title?City+of+Angels+(1998),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1998,Romance,Romance,8,3.0
918,918,"City of Lost Children, The (1995)",01-Jan-1995,,"http://us.imdb.com/Title?Cit%E9+des+enfants+perdus,+La+(1995)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995,Sci-Fi,Adventure-Sci-Fi,96,3.7916666666666665
919,919,Two Bits (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Two%20Bits%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Drama,Drama,5,2.2
920,920,Farewell My Concubine (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Ba%20Wang%20Bie%20Ji%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1993,Romance,Drama-Romance,46,3.9782608695652173
921,921,Dead Man (1995),10-May-1996,,http://us.imdb.com/M/title-exact?Dead%20Man%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1996,Western,Western,34,3.823529411764706
922,922,Raise the Red Lantern (1991),01-Jan-1991,,http://us.imdb.com/M/title-exact?Da%20Hong%20Deng%20Long%20Gao%20Gao%20Gua%20(1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,Drama,Drama,58,4.155172413793103
923,923,White Squall (1996),01-Jan-1996,,http://us.imdb.com/M/title-exact?White%20Squall%20(1996),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Adventure,Adventure-Drama,85,3.4
924,924,Unforgettable (1996),23-Feb-1996,,http://us.imdb.com/Title?Unforgettable+(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996,Thriller,Sci-Fi-Thriller,34,3.323529411764706
925,925,Down Periscope (1996),01-Mar-1996,,http://us.imdb.com/M/title-exact?Down%20Periscope%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Comedy,Comedy,101,2.702970297029703
926,926,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",08-Mar-1996,,"http://us.imdb.com/M/title-exact?Flor%20de%20mi%20secreto,%20La%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,6,3.1666666666666665
927,927,"Craft, The (1996)",26-Apr-1996,,"http://us.imdb.com/M/title-exact?Craft,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1996,Drama,Drama-Horror,104,3.1153846153846154
928,928,Harriet the Spy (1996),03-Jul-1996,,http://us.imdb.com/M/title-exact?Harriet%20the%20Spy%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Children,Children-Comedy,40,2.7
929,929,Chain Reaction (1996),31-Jul-1996,,http://us.imdb.com/M/title-exact?Chain%20Reaction%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,Action,Action-Adventure-Thriller,80,2.7
930,930,"Island of Dr. Moreau, The (1996)",23-Aug-1996,,"http://us.imdb.com/M/title-exact?Island%20of%20Dr.%20Moreau,%20The%20(1996)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1996,Thriller,Sci-Fi-Thriller,57,2.1578947368421053
931,931,First Kid (1996),30-Aug-1996,,http://us.imdb.com/M/title-exact?First%20Kid%20(1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Comedy,Children-Comedy,40,2.925
932,932,"Funeral, The (1996)",25-Oct-1996,,"http://us.imdb.com/M/title-exact?Funeral,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,21,2.4285714285714284
933,933,"Preacher's Wife, The (1996)",13-Dec-1996,,"http://us.imdb.com/M/title-exact?Preacher's%20Wife,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,68,2.926470588235294
934,934,Paradise Road (1997),18-Apr-1997,,http://us.imdb.com/M/title-exact?Paradise%20Road%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1997,Drama,Drama-War,7,3.2857142857142856
935,935,Brassed Off (1996),13-Jun-1997,,http://us.imdb.com/M/title-exact?Brassed%20Off%20%281996%29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,Romance,Comedy-Drama-Romance,32,3.9375
936,936,"Thousand Acres, A (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Thousand+Acres%2C+A+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Drama,Drama,37,3.4054054054054053
937,937,"Smile Like Yours, A (1997)",01-Jan-1997,,http://us.imdb.com/M/title-exact?Smile+Like+Yours%2C+A+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,Romance,Comedy-Romance,25,2.88
938,938,Murder in the First (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Murder%20in%20the%20First%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1995,Drama,Drama-Thriller,60,3.6
939,939,Airheads (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Airheads%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Comedy,Comedy,32,2.34375
940,940,With Honors (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?With%20Honors%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Comedy,Comedy-Drama,46,3.0652173913043477
941,941,What's Love Got to Do with It (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?What's%20Love%20Got%20to%20Do%20with%20It%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Drama,Drama,45,3.488888888888889
942,942,Killing Zoe (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Killing%20Zoe%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,Thriller,Thriller,40,3.475
943,943,Renaissance Man (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Renaissance%20Man%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1994,War,Comedy-Drama-War,43,3.0
944,944,Charade (1963),01-Jan-1963,,http://us.imdb.com/M/title-exact?Charade%20(1963),0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1963,Comedy,Comedy-Mystery-Romance-Thriller,40,3.925
945,945,"Fox and the Hound, The (1981)",01-Jan-1981,,"http://us.imdb.com/M/title-exact?Fox%20and%20the%20Hound,%20The%20(1981)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,Children,Animation-Children,61,3.1475409836065573
946,946,"Big Blue, The (Grand bleu, Le) (1988)",01-Jan-1988,,"http://us.imdb.com/M/title-exact?Grand%20bleu,%20Le%20(1988)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1988,Romance,Adventure-Romance,17,3.235294117647059
947,947,Booty Call (1997),28-Feb-1997,,http://us.imdb.com/M/title-exact?Booty%20Call%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,Romance,Comedy-Romance,48,2.1666666666666665
948,948,How to Make an American Quilt (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?How%20to%20Make%20an%20American%20Quilt%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,Romance,Drama-Romance,71,3.3380281690140845
949,949,Georgia (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Georgia%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Drama,Drama,30,2.9
950,950,"Indian in the Cupboard, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Indian%20in%20the%20Cupboard,%20The%20(1995)",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1995,Fantasy,Adventure-Children-Fantasy,39,2.8205128205128207
951,951,Blue in the Face (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Blue%20in%20the%20Face%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Comedy,Comedy,45,3.1777777777777776
952,952,Unstrung Heroes (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Unstrung%20Heroes%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Drama,Comedy-Drama,22,3.3181818181818183
953,953,Unzipped (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Unzipped%20(1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,Documentary,Documentary,11,3.5454545454545454
954,954,Before Sunrise (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Before%20Sunrise%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,Romance,Drama-Romance,49,3.4081632653061225
955,955,Nobody's Fool (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Nobody's%20Fool%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Drama,Drama,46,3.608695652173913
956,956,Pushing Hands (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Tui%20Shou%20(1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,Comedy,Comedy,2,2.0
957,957,To Live (Huozhe) (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Huozhe%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Drama,Drama,14,3.7857142857142856
958,958,Dazed and Confused (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Dazed%20and%20Confused%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Comedy,Comedy,64,3.46875
959,959,Naked (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Naked%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Drama,Drama,25,3.24
960,960,Orlando (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Orlando%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Drama,Drama,34,3.6176470588235294
961,961,Ruby in Paradise (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Ruby%20in%20Paradise%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Drama,Drama,23,3.130434782608696
962,962,Some Folks Call It a Sling Blade (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Some%20Folks%20Call%20It%20a%20Sling%20Blade%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1993,Drama,Drama-Thriller,41,4.2926829268292686
963,963,"Month by the Lake, A (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Month%20by%20The%20Lake,%20A%20(1995)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Drama,Comedy-Drama,9,3.3333333333333335
964,964,Funny Face (1957),01-Jan-1957,,http://us.imdb.com/M/title-exact?Funny%20Face%20(1957),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1957,Comedy,Comedy-Musical,21,3.6666666666666665
965,965,"Affair to Remember, An (1957)",01-Jan-1957,,"http://us.imdb.com/M/title-exact?Affair%20to%20Remember,%20An%20(1957)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1957,Romance,Romance,26,4.1923076923076925
966,966,Little Lord Fauntleroy (1936),01-Jan-1936,,http://us.imdb.com/M/title-exact?Little%20Lord%20Fauntleroy%20(1936),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1936,Drama,Drama,12,3.1666666666666665
